Price,Title,Brand,Processor Brand,Memory Technology,Hard Disk Description,DisplaySizeInches,HorizontalPixels,VerticalPixels,WeightKg,Refurbished,base_color,RAM_in_GB,Graphics_Coprocessor_Brand,OS_Name,Graphics Storage (GB),Laptop_Type,ProcessorManufacturer,ProcessorSpeedGHz,PPI
2560,"ASUS Creator Series Vivobook Pro 16 OLED 2023, Intel Core i9-13900H 13th Gen, 16.0-inch 3.2K 120Hz, Laptop (16GB/1TB SSD/NVIDIA GeForce RTX 4050 /Win11/FP/96WHr/Silver/1.90 kg),K6602VU-LZ952WS",asus,Intel,other,SSD,16.0,3200.0,1800.0,1.9,0,Silver,16,NVIDIA,Windows,6,Laptop,Intel I9,5.4,229.46949688357273
773,"(Refurbished) Lenovo K14 Cognizant Standard Laptop-Intel I5-1145G7,32 GB,Windows 11 Pro",lenovo,Intel,ddr4,SSD,14.0,1920.0,1080.0,1.5,1,Black,32,Intel,Windows,32,Laptop,Intel I5,2.6,157.3505121487356
272,"(Refurbished) Lenovo ThinkPad 5th Gen Intel Core i5 Thin & Light HD Laptop (8 GB RAM/256 GB SSD/14"" (35.6 cm)/Windows 10 Pro/MS Office/WiFi/Bluetooth 4.0/Webcam/Integrated Graphics)",lenovo,Intel,other,SSD,14.0,1366.0,768.0,1.5,1,Black,8,Intel,Windows,8,Laptop,Intel I5,2.3,111.93520355955211
262,"(Refurbished) Lenovo ThinkPad 5th Gen Intel Core i5 Thin & Light HD Laptop (8 GB RAM/512 GB SSD/14"" (35.6 cm) HD/Windows 10 Pro/Laptop Cooling Pad/MS Office/WiFi/Webcam/Intel Graphics), Black",lenovo,Intel,ddr3,SSD,14.0,1366.0,768.0,1.7,1,Black,8,Intel,Windows,8,Laptop,Intel I5,2.2,111.93520355955211
352,Lenovo V14-IGL Laptop Intel Celeron N4020/4GB DDR4 RAM/256GB SSD/DOS/14.0 HD/Intel UHD Graphics 600/1 Year Warranty,lenovo,Intel,other,SSD,14.0,1024.0,768.0,1.6,0,Silver,16,Intel,Other,1,Laptop,Other,3.2,91.42857142857143
355,"(Renewed) Lenovo Intel Core i7 5600U 14-Inch (35.56 cms) 1920X1080 Laptop (8 GB/256 GB SSD/Windows/MS Office Pro 2019 /Intel HD Graphics 4400/Black/1.70 kg), Thinkpad T450S",lenovo,Intel,other,SSD,14.0,1920.0,1080.0,1.9,1,Black,8,Other,Windows,8,Laptop,Intel I7,2.6,157.3505121487356
1584,"Dell Inspiron 7430 2in1 Touch Laptop, Intel Core i7-1355U Processor/16GB/512GB SSD/14.0"" FHD+ 16:10 Aspect Ratio/Active Pen/Backlit KB + FPR/Windows 11 + MSO'21/McAfee 15 Months/Platinum Silver/1.58kg",dell,Intel,other,SSD,14.0,1920.0,1200.0,1.58,0,Platinum,16,Intel,Windows,1,Laptop,Intel I7,3.7,161.72539083525606
544,"ZEBRONICS Laptop PRO Series Z NBC 4S, Intel Core 12th Gen i5 Processor (8GB RAM | 512GB SSD), 15.6-Inch (39.6 CM) IPS Display, (Ultra Slim | 38.5 Wh Large Battery | Windows 11 |Midnight Blue |1.76 Kg)",zebronics,Intel,ddr4,SSD,15.6,1920.0,1080.0,1.76,0,Blue,8,Intel,Windows,6,Laptop,Intel I5,4.4,141.21199808219862
1440,"HP Pavilion x360 2-in-1 Laptop Intel® Core™ i7-1355U / 35.6 cm (14 inch) FHD,multitouch-Enabled, IPS,(16GB /512 GB/Intel® Iris® Xᵉ Graphics/Win 11/B&O/Backlit Keyboard/MSO),14-ek1021TU",hp,Intel,ddr4,SSD,35.6,1920.0,1080.0,1.51,0,Silver,16,Other,Windows,16,Portable,Intel I7,5.0,61.879414889952194
950,"Lenovo IdeaPad Slim 3 Intel Core i5-13420H 15.6"" (39.6cm) FHD IPS 300 Nits Thin & Light Laptop (16GB/512GB SSD/Win 11/Office 2021/1 Yr Warranty + ADP/Alexa/3 Month Game Pass/Grey/1.62Kg), 83EM0026IN",lenovo,Intel,other,SSD,15.6,1920.0,1080.0,1.62,0,Grey,16,Intel,Windows,6,Portable,Intel I5,2.1,141.21199808219862
247,"(Renewed) Lenovo Thinkpad X260 Intel Core i5 6th Gen 12.5 inches Laptop (8GB/240GB SSD/Windows 10/MS Office Pro 2019/Integrated Graphics), Black, 1.4 kg",lenovo,Intel,other,SSD,12.5,1366.0,768.0,1.4,1,Black,4,Intel,Windows,1,Laptop,Intel I5,2.4,125.36742798669837
312,(Refurbished) Dell Lattitude E5270 Intel Core I5 6th Gen 12.5 inches HD Laptop (8GB DDR4 RAM-256 GB SSD-,dell,Intel,ddr4,SSD,12.5,1366.0,768.0,1.7,1,Black,16,Intel,Windows,8,Laptop,Intel I5,2.4,125.36742798669837
608,"HP 14 Laptop, AMD Ryzen 3 7320U 14 inch(35.6cm) FHD Laptop,8GB LPDDR5, 512GB SSD, AMD Radeon Graphics, Dual Speakers, FHD Camera (Win 11, MSO 21, 1.41Kgs) 14-em0025AU",hp,AMD,other,SSD,35.6,1920.0,1080.0,1.41,0,Silver,16,AMD,Windows,8,Netbook,AMD RYZEN 3,4.1,61.879414889952194
1600,"MSI Prestige 13 AI Evo, Intel Core Ultra 5 125H, 34CM 2.8k OLED Thin and Light Laptop(16GB/1TB NVMe SSD/Windows 11 Home/Intel Arc Graphics, Stellar Grey/0.99Kg), A1MG-052IN",msi,Intel,other,SSD,34.0,2880.0,1800.0,0.99,0,Gray,16,Intel,Windows,2,Laptop,Intel I5,1.2,99.88921198648168
400,DELL (Refurbished) Latitude 7390 (Core I5 8th Gen/ 8GB/ 512GB SSD/Webcam/ 13.3''Non Touch/Win-10 Pro),dell,Intel,ddr4,SSD,13.3,1920.0,1080.0,2.25,1,Black,16,Other,Windows,6,Laptop,Intel I5,3.4,165.6321180513006
1440,"ASUS TUF Gaming A15, 15.6"" (39.62 cm) FHD 144Hz, AMD Ryzen 9 5900HX, 6GB RTX 3060, Gaming Laptop (16GB/512GB SSD/90WHrs Battery/Windows 11/Black/2.30 Kg), FA506QM-HN124W",asus,AMD,other,SSD,15.6,1920.0,1080.0,2.3,0,Black,16,NVIDIA,Windows,6,Gaming,AMD RYZEN 9,4.6,141.21199808219862
792,"Lenovo ThinkPad E16 Intel Core i3 13th Gen 16"" WUXGA IPS 300 Nits Thin and Light Laptop (8GB RAM/512GB SSD/Win 11 Home/FPR/Backlit/Black/1Y Onsite/1.77 kg), 21JNS03P00",lenovo,Intel,ddr4,SSD,16.0,1366.0,768.0,1.77,0,Black,16,Intel,Windows,1,Laptop,Intel I3,1.2,97.9433031146081
5792,"ASUS ROG Zephyrus Duo 16 Dual Screen Laptop, 16"" (40.64 cm) UHD+/FHD+ 120Hz/240Hz/3ms, AMD Ryzen 9 6900HX, 16GB RTX 3080 Ti, Gaming Laptop (32GB/2TB SSD/Win 11/Office/Black/2.55 Kg), GX650RXZ-LB226WS",asus,AMD,other,SSD,16.0,1920.0,1200.0,2.55,0,Black,16,NVIDIA,Windows,16,Laptop,AMD RYZEN 9,4.9,141.50971698084905
672,"Lenovo ThinkBook 15 AMD Ryzen 3 5300U 15.6"" (39.62cm) FHD 220 Nits Antiglare Thin and Light Laptop (8GB/512GB SSD/Windows 11/MS Office/Mineral Grey/1.7 Kg), 21A4A09TIH",lenovo,AMD,ddr4,SSD,15.6,1920.0,1080.0,1.7,0,Grey,8,AMD,Windows,6,Laptop,AMD RYZEN 3,2.6,141.21199808219862
1056,"HP Pavilion Gaming 11th Gen Intel Core i5 15.6""(39.6cm) FHD Gaming Laptop (8GB RAM/512GB SSD/RTX 3050 4GB Graphics/144 Hz/B&O/Windows 10 Home/MS Office/2.23Kg), 15-dk2012TX, Black",hp,Other,ddr4,SSD,15.6,1920.0,1080.0,2.23,0,Black,8,NVIDIA,Windows,4,Laptop,Intel I5,4.4,141.21199808219862
1280,"Lenovo IdeaPad Gaming 3 AMD Ryzen 7 5800H 15.6"" (39.62cm) FHD IPS Gaming Laptop (16GB/512GB SSD/4GB NVIDIA RTX 3050/120Hz/Win 11/Office 2021/Backlit/3months Game Pass/Shadow Black/2.25Kg), 82K201UMIN",lenovo,AMD,other,SSD,15.6,1920.0,1080.0,2.25,0,Black,16,NVIDIA,Windows,4,Gaming,AMD RYZEN 7,3.2,141.21199808219862
949,"Lenovo IdeaPad Flex 5 AMD Ryzen 5 5500U 14"" (35.56cm) FHD IPS 2-in-1 Convertible Touchscreen Laptop (8GB/512GB SDD/Win11/Office 2021/Backlit/FPR/3months Game Pass/Graphite Grey/1.5Kg), 82HU00PQIN",lenovo,AMD,ddr4,SSD,14.0,1927.0,1080.0,1.5,0,Graphite,8,AMD,Windows,8,Portable,AMD RYZEN 5,4.0,157.78649032985126
493,"HP Laptop 15s, Intel Pentium Silver N6000, 15.6-inch (39.6 cm), HD, 8GB DDR4, 512GB SSD, Intel UHD Graphics, Thin & Light, Dual Speakers (Win 11, MSO 2021, Silver, 1.65 kg), fq3073TU",hp,Intel,ddr4,SSD,39.6,1920.0,1080.0,1.69,0,Silver,16,Intel,Windows,8,Netbook,Other,3.3,55.62896894147218
381,(Refurbished) Dell LATITUDE 5490 CORE Intel i5 8TH GEN/8GB/256GB SSD/WEBCAM/14'' TOUCH/Windows 10 Pro,dell,Intel,ddr4,SSD,14.0,1920.0,1080.0,3.0,1,Black,8,Intel,Windows,4,Laptop,Intel I5,1.7,157.3505121487356
952,"Lenovo IdeaPad Slim 3 Intel Core i7 11th Gen 15.6"" (39.62cm) FHD Laptop (16GB/512GB SSD/Win 11/Office 2021/2 Years Warranty/Arctic Grey/1.65Kg), 82H803B6IN",lenovo,Intel,ddr4,SSD,15.6,1920.0,1080.0,1.65,0,Grey,16,Intel,Windows,6,Laptop,Intel I7,4.7,141.21199808219862
768,"Dell 14, Intel 12th Gen Core i5-1235U Processor Laptop/8GB/512GB SSD/14.0"" (35.56cm) FHD Display/Intel UHD Graphics/Spill-Resistant Keyboard/Win 11 + MSO'21/Black/15 Month McAfee, Thin & Light-1.48kg",dell,Intel,ddr4,SSD,14.0,1920.0,1080.0,1.48,0,Black,8,Intel,Windows,2,Laptop,Intel I5,3.3,157.3505121487356
1680,"Acer Swift Go 14 AI PC Premium Laptop Intel Core Ultra 7 155H (35.56cm 14-inch IPS Touchscreen WUXGA/16GB/1TB SSD/Intel Arc Graphics/1440p Camera with Shutter/Win 11/MSO)SFG14-73T, Pure Silver, 1.3 Kg",acer,Intel,other,SSD,14.0,1920.0,1200.0,1.3,0,Silver,16,Intel,Windows,16,Laptop,Other,1.4,161.72539083525606
1440,"Acer Swift Go 14 AI PC Premium Laptop Intel Core Ultra 5 125H (35.56cm 14-inch OLED WQXGA+/16GB LPDDR5x/512GB SSD/Intel Arc Graphics/1440p Camera with Shutter/Win 11/MSO) SFG14-73, Pure Silver, 1.3 Kg",acer,Intel,other,SSD,14.0,1920.0,1200.0,1.3,0,Silver,16,Intel,Windows,16,Laptop,Other,1.2,161.72539083525606
304,"Lenovo E41-55 AMD 14-inch HD 220 Nits Antiglare Thin and Light Laptop (AMD Athlon A3050U/4GB RAM/256GB SSD/DOS/Integrated AMD Graphics/Grey/1 Year Onsite/1.59 kg), 82FJ00BEIH",lenovo,AMD,ddr4,SSD,14.0,1366.0,768.0,1.59,0,Grey,4,AMD,Other,4,Laptop,Other,2.3,111.93520355955211
320,"(Refurbished) HP Chromebook C640 10th Gen Intel Core i5 Thin & Light FHD Laptop (8 GB DDR4 RAM/64 GB eMMC SSD + 128 GB MicroSD Card/14"" (35.6 cm) FHD/Chrome OS/WiFi/BT/Webcam/Intel Graphics)",hp,Intel,ddr4,SSD,14.0,1920.0,1080.0,1.7,1,other,8,Intel,Other,8,Chromebook,Intel I5,1.7,157.3505121487356
476,"(Refurbished) Dell 14 Laptop, Intel Core 12th Generation i3-1215U/ 8GB/ 512GB SSD/ 14.0""(35.56cm) FHD with Comfort View/Windows 11 + MSO'21/15 Month McAfee/Dark Silver/Spill-Resistant Keyboard/ 1.48kg",dell,Intel,ddr4,SSD,14.0,1920.0,1080.0,1.48,1,Silver,8,Intel,Windows,2,Laptop,Intel I3,0.9,157.3505121487356
424,"(Refurbished) HP Elitebook 840R G4 (Core i5 8th Gen/ 16GB Ram/ 512GB SSD/ Webcam/ 14""/ Touch/ Win-10 Pro)",hp,Intel,ddr4,SSD,14.0,1920.0,1080.0,2.7,1,Silver,16,Other,Windows,6,Laptop,Intel I5,1.8,157.3505121487356
320,"(Renewed) HP Chromebook Pro 10th Gen Intel Core i5 14"" (35.6 cm) FHD Touchscreen Thin & Light Laptop (8 GB DDR4 RAM, 64GB eMMC + 32GB MicroSD Card, Chrome OS, UHD Graphics, WiFi, BT, Webcam)",hp,Intel,ddr4,SSD,14.0,1920.0,1080.0,1.7,1,Silver,8,Intel,Other,8,Chromebook,Intel I5,1.7,157.3505121487356
782,"HP Victus AMD Ryzen 5-5600H 15.6 inches/39.6 cm FHD Gaming Laptop (8GB RAM/512GB SSD/GTX 1650 4GB Graphics/144Hz/9ms Response Time/Windows 11/MSO/Backlit KB/B&O Audio/Xbox Pass, 30 Day), 15-fb0040AX",hp,AMD,other,SSD,39.6,1926.0,1080.0,2.37,0,other,8,NVIDIA,Windows,4,Netbook,AMD RYZEN 5,4.2,55.76107531837202
776,"(Renewed) IdeaPad Flex 5 Intel Core i5-1235U 14-inch(35.56cm) WUXGA IPS 2-in-1 Laptop (16GB/512GB SSD/Win 11/Office 2021/Backlit KB/Fingerprint/FHD Camera/Alexa/Storm Grey/1.5Kg),82R70069IN",lenovo,Intel,other,SSD,14.0,1929.0,1200.0,1.5,1,Grey,16,Intel,Windows,2,Portable,Intel I5,4.4,162.27089029377603
608,"(Refurbished) Dell Latitude 5501 15.6"" Notebook - Intel Core i7-9850H - 16GB RAM - 512GB SSD",dell,Intel,ddr4,SSD,15.0,1920.0,1080.0,1.76,1,Black,16,Intel,Windows,16,Laptop,Intel I7,2.6,146.86047800548656
949,"Lenovo IdeaPad Flex 5 AMD Ryzen 5 5500U 14"" (35.56cm) WUXGA IPS 2-in-1 Convertible Touchscreen Laptop (16GB/512GB SDD/Win11/Office 2021/Backlit/FPR/3months Game Pass/Storm Grey/1.55Kg), 82R9006DIN",lenovo,AMD,other,SSD,14.0,1920.0,1200.0,1.55,0,Grey,16,AMD,Windows,3,Portable,AMD RYZEN 5,4.0,161.72539083525606
2573,"Dell G16-7630 Gaming 13th Gen Laptop, Intel i7-13650HX/32GB/1TB SSD/NVIDIA RTX 4060, 8GB GDDR6/16 inch (40.64cm) QHD+ 165Hz 3ms sRGB-100%/Win 11 + MSO'21/McAfee 15 Month/Metallic Nightshade/2.87kg",dell,Intel,ddr5,SSD,16.0,2560.0,1440.0,2.87,0,other,16,Intel,Windows,8,Laptop,Intel I7,3.6,183.5755975068582
944,"ASUS Vivobook 15 (2023), Intel Core i5-1335U 13th Gen, 15.6"" (39.62 cm) FHD, Thin and Light Laptop (16GB/512GB/Win11/Office 2021/Fingerprint/Silver/1.7 kg), X1504VA-NJ544WS",asus,Intel,other,SSD,15.6,1920.0,1080.0,1.7,0,Silver,16,Intel,Windows,6,Laptop,Intel I5,4.6,141.21199808219862
472,(Renewed) DELL LATITUDE 7390 (Core i5 8th GEN /8GB RAM/ 256GB SSD/ WEBCAM/ 13.3'' TOUCH/ WIN-10 PRO) 1 Year Warranty,dell,Intel,ddr4,SSD,14.0,1920.0,1080.0,2.3,1,Black,8,Other,Windows,1,Laptop,Intel I5,3.4,157.3505121487356
560,"ZEBRONICS Laptop PRO Series Z NBC 4S, Intel Core 12th Gen i5 Processor (16GB RAM | 512GB SSD), 15.6-Inch (39.6 CM) IPS Display, (Ultra Slim |38.5 Wh Large Battery |Windows 11 |Midnight Blue |1.76 Kg)",zebronics,Intel,ddr4,SSD,15.6,1920.0,1080.0,1.76,0,Blue,16,Intel,Windows,2,Laptop,Intel I5,4.4,141.21199808219862
664,"HP Laptop 15, 13th Gen Intel Core i3-1315U, 15.6-inch (39.6 cm), FHD, 8GB DDR4, 512GB SSD, Thin & Light, Intel Iris Xᵉ Graphics, Dual Speakers (Win 11, MSO 2021, Silver, 1.59 kg), fd0006TU",hp,Intel,ddr4,SSD,39.6,1920.0,1080.0,1.6,0,Silver,16,Intel,Windows,6,Netbook,Intel I3,4.5,55.62896894147218
880,"HP Laptop 15, 13th Gen Intel Core i5-1335U, 15.6-inch (39.6 cm), FHD, 8GB DDR4, 512GB SSD, Intel Iris Xe Graphics, FHD Camera w/Privacy Shutter (Win 11, MSO 2021, Silver, 1.59 kg), fd0011TU",hp,Intel,ddr4,SSD,39.6,1920.0,1080.0,1.6,0,Silver,16,Intel,Windows,8,Netbook,Intel I5,4.6,55.62896894147218
360,"(Refurbished) HP EliteBook 430 G6 8th Gen Core i5 Laptop, 16 GB RAM, 256GB SSD , 13.3 inch, Windows 11 (Upgraded), MS Office, black",hp,Intel,ddr4,SSD,13.3,1280.0,1024.0,2.5,1,Silver,16,Intel,Windows,2,Laptop,Intel I5,1.6,123.24810562276761
264,"(Refurbished) Dell Latitude Laptop E5470 Intel Core I5 6Th Gen. - 6200U Processor, 8 Gb Ram & 128 Gb Ssd",dell,Intel,ddr3,SSD,14.1,1366.0,768.0,1.71,1,Black,8,Intel,Windows,8,Portable,Intel I5,3.0,111.1413368676404
880,"Acer Aspire 7 AMD Ryzen 5 Hexa Core 5500U 15.6 inches Gaming Laptop (8GB/512GB SSD/Windows 11 Home/4GB Graphics/NVIDIA GeForce GTX 1650) A715-42G, Black, 2.15Kg",acer,AMD,other,SSD,15.6,1920.0,1080.0,2.15,0,Black,8,NVIDIA,Windows,4,Laptop,AMD RYZEN 5,3.4,141.21199808219862
400,"(Refurbished) Lenovo Thinkpad X390 (Core i5 8th Gen/ 16GB Ram/ 512GB SSD/ WebCam/ 13.3 "" Non Touch/ Win-10 Pro)",lenovo,Intel,ddr4,SSD,13.3,1920.0,1080.0,2.27,1,Black,16,Other,Windows,6,Laptop,Intel I5,3.9,165.6321180513006
458,"(Renewed) IdeaPad 1 AMD Ryzen 3 7320U 15.6-inch HD Thin and Light Laptop (8 GB/512GB SDD/Windows 11 Home/Cloud Grey/1.58Kg), 82VG00EVIN",lenovo,AMD,other,SSD,15.6,1366.0,768.0,1.8,1,Grey,8,Intel,Windows,8,Laptop,AMD RYZEN 3,2.4,100.45466986113651
752,"(Refurbished) HP ProBook 440 G8 Notebook PC, 11th Gen Intel Core i5-1135G7 14 inch(35.6cm) HD Laptop(8GB RAM/512GB SSD/Intel Irix Xe Graphics/Win 11/Pike Silver Aluminium/1.38 Kg) - 6G9R3PA",hp,Intel,ddr4,SSD,35.6,1366.0,768.0,1.38,1,Silver,8,Intel,Windows,1,Netbook,Intel I5,4.2,44.01946207398117
1680,"ASUS Creator Series Vivobook 16X (2023), Intel Core i7-12650H 12th Gen, 16"" (40.64 cm) FHD+ 120Hz, Laptop (16GB/512GB/8GB RTX 4060 /Win11/Office 2021/FP/70WHr /Black/1.8 kg), K3605ZV-MB741WS",asus,Intel,other,SSD,16.0,1920.0,1080.0,1.8,0,Black,16,NVIDIA,Windows,8,Laptop,Intel I7,4.7,137.68169813014364
333,(Renewed) Dell Latitude 7280 (Intel Core I5 7Th Gen/8GB/512GB SSD/Webcam/12.5''/Win 10 Pro),dell,Intel,ddr4,SSD,12.5,1920.0,1080.0,3.0,1,Black,8,Intel,Windows,6,Laptop,Intel I5,2.6,176.23257360658386
480,(Refurbished) HP Elitebook 840 G6 (Core i5 8th Gen/ 16GB Ram/ 512GB SSD/ Webcam/ 14''Non Touch/ Win-10 Pro),hp,Intel,ddr4,SSD,14.0,1920.0,1080.0,2.55,1,Silver,16,Other,Windows,6,Laptop,Intel I5,1.8,157.3505121487356
272,"(Renewed) Dell Latitude E5450 5th Gen Intel Core i3 5500U 14.5 inches HD, LCD Gaming Laptop (8GB/500",dell,Intel,ddr4,HDD,14.5,1366.0,768.0,1.8,1,Black,8,Intel,Windows,8,Laptop,Intel I3,2.7,108.07536895405032
232,"(Refurbished) Lenovo ThinkPad 4th Gen Intel Core i5 Thin & Light HD Laptop (8 GB RAM/500 GB HDD/12.5"" (31.7 cm)/Windows 10/MS Office/WiFi/Bluetooth 4.0/Webcam/Integrated Graphics)",lenovo,Intel,ddr3,HDD,12.5,1366.0,768.0,2.84,1,Black,8,Intel,Windows,8,Laptop,Intel I5,1.9,125.36742798669837
313,"(Refurbished) Dell Latitude E5450 5th Gen Intel Core i5 HD Laptop (8 GB RAM/512 GB SSD/14"" (35.6 cm)/Windows 10/MS Office/WiFi/Bluetooth 4.0/Webcam/Integrated Graphics)",dell,Intel,ddr3,SSD,14.0,1366.0,768.0,1.76,1,Black,8,Intel,Windows,8,Laptop,Intel I5,2.3,111.93520355955211
952,"Lenovo IdeaPad Slim 3 Intel Core i7 11th Gen 15.6"" (39.62cm) FHD Laptop (16GB/512GB SSD/Win 11/Office 2021/2 Years Warranty/Arctic Grey/1.65Kg), 82H803B6IN",lenovo,Intel,ddr4,SSD,15.6,1920.0,1080.0,1.65,0,Grey,16,Intel,Windows,6,Laptop,Intel I7,4.7,141.21199808219862
493,"HP Laptop 15s, Intel Pentium Silver N6000, 15.6-inch (39.6 cm), HD, 8GB DDR4, 512GB SSD, Intel UHD Graphics, Thin & Light, Dual Speakers (Win 11, MSO 2021, Silver, 1.65 kg), fq3073TU",hp,Intel,ddr4,SSD,39.6,1920.0,1080.0,1.69,0,Silver,16,Intel,Windows,8,Netbook,Other,3.3,55.62896894147218
381,(Refurbished) Dell LATITUDE 5490 CORE Intel i5 8TH GEN/8GB/256GB SSD/WEBCAM/14'' TOUCH/Windows 10 Pro,dell,Intel,ddr4,SSD,14.0,1920.0,1080.0,3.0,1,Black,8,Intel,Windows,4,Laptop,Intel I5,1.7,157.3505121487356
560,"Dell 14 Laptop, 12th Gen Intel Core i3-1215U Processor/8GB/512GB SSD/Intel UHD Graphics/14.0""(35.56cm) FHD/Windows 11 + MSO'21/15 Month McAfee/Spill-Resistant Keyboard/Grey/Thin & Light 1.48kg",dell,Intel,ddr4,SSD,14.0,1920.0,1080.0,1.48,0,Silver,8,Intel,Windows,2,Laptop,Intel I3,0.9,157.3505121487356
1680,"Acer Swift Go 14 AI PC Premium Laptop Intel Core Ultra 7 155H (35.56cm 14-inch IPS Touchscreen WUXGA/16GB/1TB SSD/Intel Arc Graphics/1440p Camera with Shutter/Win 11/MSO)SFG14-73T, Pure Silver, 1.3 Kg",acer,Intel,other,SSD,14.0,1920.0,1200.0,1.3,0,Silver,16,Intel,Windows,16,Laptop,Other,1.4,161.72539083525606
1680,"Acer Swift Go 14 AI PC Premium Laptop Intel Core Ultra 7 155H (35.56cm 14-inch OLED WQXGA+/16GB LPDDR5x/1TB SSD/Intel Arc Graphics/1440p Camera with Shutter/Win 11/MSO) SFG14-73, Pure Silver, 1.3 Kg",acer,Intel,other,SSD,14.0,2880.0,1800.0,1.3,0,Silver,16,Intel,Windows,16,Laptop,Other,1.4,242.5880862528841
288,"HP (Renewed) Elitebook 820 G3 12.5-Inch Laptop (6Th Gen Core I5/8Gb/256 Gb Ssd/Windows 10/Ms Office 2019/Integrated Graphics),Black,Intel",hp,Intel,other,SSD,14.0,1366.0,768.0,1.5,1,Black,8,Intel,Windows,256,Laptop,Intel I5,2.4,111.93520355955211
805,"MSI GF63 Thin, Intel Core i5-11260H, 40CM FHD 144Hz Gaming Laptop (16GB RAM/512GB NVMe SSD/Windows 11 Home/Nvidia GeForce RTX 2050, GDDR6 4GB/Black/1.8Kg), 11UCX-1476IN",msi,Intel,ddr4,SSD,40.0,1920.0,1080.0,1.8,0,Black,16,Intel,Windows,4,Laptop,Intel I5,4.4,55.072679252057455
304,"Lenovo E41-55 AMD 14-inch HD 220 Nits Antiglare Thin and Light Laptop (AMD Athlon A3050U/4GB RAM/256GB SSD/DOS/Integrated AMD Graphics/Grey/1 Year Onsite/1.59 kg),82FJ00BDIH / 82FJ00BEIH",lenovo,AMD,ddr4,SSD,14.0,1366.0,768.0,1.59,0,Gray,4,AMD,Other,4,Laptop,Other,2.3,111.93520355955211
2080,"ASUS Zenbook S 13 OLED (2024), 13"" (33.78cm) 3K OLED 16: 10, Intel Core Ultra 7 Processor 155U, Thin & Light Laptop (16GB/1TB SSD/Win11/Office 2021/Ponder Blue/1 Kg), UX5304MA-NQ751WS",asus,Intel,other,SSD,13.3,2880.0,1800.0,1.0,0,Blue,16,Other,Windows,1,Laptop,Intel I7,1.7,255.35588026619376
1200,"MSI Bravo 15 Gaming Laptop, AMD Ryzen 5 7535HS, 40CM FHD 144Hz Laptop (16GB/512GB NVMe SSD/Windows 11 Home/Nvidia GeForce RTX 4050, GDDR6 6GB/Black/2.25Kg), C7VEK-089IN",msi,AMD,ddr5,SSD,40.0,1920.0,1080.0,2.25,0,Black,16,NVIDIA,Windows,6,Laptop,AMD RYZEN 5,4.55,55.072679252057455
424,"(Refurbished) Lenovo IdeaPad Slim 3 Intel Core i3 11th Gen 14"" (35.56cm) FHD Thin & Light Laptop (8GB/512GB SSD/Windows 11/Office 2021/Arctic Grey/1.41Kg), 82H701DNIN",lenovo,Intel,ddr4,SSD,14.0,1927.0,1080.0,1.41,1,Grey,8,Intel,Windows,1,Portable,Intel I3,4.1,157.78649032985126
1280,"Infinix ZEROBOOK 13 Intel Intel Core i9 13th Gen 13900H - (32 GB/1 TB SSD/Windows 11 Home) ZL513 Thin and Light Laptop (15.6 inch, Grey with Meteorite Phase Design, 1.80 Kg, with MS Office)",infinix,Intel,other,SSD,15.6,1920.0,1080.0,80.0,0,Grey,32,Intel,Windows,32,Laptop,Intel I9,5.4,141.21199808219862
1833,"Lenovo Yoga Slim7 Carbon Intel Evo i7 1260P 13.3""(33.78cm) QHD 400Nit Touch Laptop(16GB/1TB SSD/Win 11/Office 2021/Backlit KB/IR Cam/3Yr Warranty/Alexa/3 Month Game Pass/Moon White/ 1kg),82U90080IN",lenovo,Intel,other,SSD,13.3,2560.0,1600.0,0.984,0,White,16,Intel,Windows,6,Laptop,Intel I7,4.7,226.98300468106115
536,"HP 15s, AMD Ryzen 3 3250U, 15.6 inch(39.6cm) HD Laptop(8GB RAM/256 GB SSD/AMD Radeon Graphics/Win 11/MSO/Dual Speakers) 15s-er1501AU",hp,AMD,ddr4,SSD,39.6,1366.0,768.0,1.69,0,Black,8,AMD,Windows,6,Netbook,AMD RYZEN 3,2.6,39.57305176347802
666,"Dell Vostro 3401 Laptop - Intel i3-1115G4, 8GB DDR4, 256GB SSD, Windows 10 + MS Office, Integrated Graphics, 14 Inches(35cm) 1920 x 1080 FHD Display, [Dune Color, D552201WIN9DE, 1.59kg]",dell,Intel,ddr4,SSD,14.0,1920.0,1080.0,1.59,0,other,16,Intel,Windows,1,Laptop,Intel I3,4.2,157.3505121487356
477,"(Renewed) HP Laptop 348G3 Intel Core i5 - 6200u Processor 14.1 Inches 8 GB Ram & 128 GB SSD, Windows 10, Premium Business Notebook Computer (Silver, 1.95Kg)",hp,Intel,other,SSD,14.0,1600.0,900.0,1.95,1,Silver,8,Intel,Windows,8,Portable,Intel I5,3.0,131.12542679061298
277,(Refurbished) Lenovo Thinkpad Hybrid Laptop L470 Intel Core i5 :: 7th Generation :: 7200u Processor :: 8 GB Ram :: 256 GB SSD :: 1TB HDD :: 14 Inches Notebook Computer,lenovo,Intel,ddr4,SSD,14.0,1366.0,768.0,1.53,1,other,8,Intel,Windows,8,Laptop,Intel I5,2.5,111.93520355955211
